Sector Name	Gas	Country	Year of Date	t
1.A.3.b - Road Transportation	CO₂	Hungary	2003	10,095,838
1.A.3.b - Road Transportation	CO₂	Hungary	2004	10,547,139
1.A.3.b - Road Transportation	CO₂	Hungary	2005	11,481,680
1.A.3.b - Road Transportation	CO₂	Hungary	2006	12,272,451
1.A.3.b - Road Transportation	CO₂	Hungary	2007	12,606,885
1.A.3.b - Road Transportation	CO₂	Hungary	2008	12,557,537
1.A.3.b - Road Transportation	CO₂	Hungary	2009	12,533,836
1.A.3.b - Road Transportation	CO₂	Hungary	2010	11,276,167
1.A.3.b - Road Transportation	CO₂	Hungary	2011	10,686,992
1.A.3.b - Road Transportation	CO₂	Hungary	2012	10,360,559
1.A.3.b - Road Transportation	CO₂	Hungary	2013	9,679,370
1.A.3.b - Road Transportation	CO₂	Hungary	2014	10,800,056
1.A.3.b - Road Transportation	CO₂	Hungary	2015	11,860,297
1.A.3.b - Road Transportation	CO₂	Hungary	2016	11,870,498
1.A.3.b - Road Transportation	CO₂	Hungary	2017	12,612,324
1.A.3.b - Road Transportation	CO₂	Hungary	2018	13,400,213
1.A.3.b - Road Transportation	CO₂	Hungary	2019	14,224,280
1.A.3.b - Road Transportation	CO₂	Hungary	2020	12,196,706
1.A.3.b - Road Transportation	CO₂	Hungary	2021	13,601,375
1.A.3.b - Road Transportation	CO₂	Hungary	2022	14,714,427
1.A.3.b - Road Transportation	CO₂	Hungary	2023	13,650,172
1.A.3.b - Road Transportation	CO₂	Iceland	1990	519,797
1.A.3.b - Road Transportation	CO₂	Iceland	1991	537,759
1.A.3.b - Road Transportation	CO₂	Iceland	1992	551,772
1.A.3.b - Road Transportation	CO₂	Iceland	1993	548,479
1.A.3.b - Road Transportation	CO₂	Iceland	1994	556,067
1.A.3.b - Road Transportation	CO₂	Iceland	1995	545,674
1.A.3.b - Road Transportation	CO₂	Iceland	1996	525,957
1.A.3.b - Road Transportation	CO₂	Iceland	1997	556,608
1.A.3.b - Road Transportation	CO₂	Iceland	1998	564,559
1.A.3.b - Road Transportation	CO₂	Iceland	1999	589,950
1.A.3.b - Road Transportation	CO₂	Iceland	2000	601,691
1.A.3.b - Road Transportation	CO₂	Iceland	2001	607,990
1.A.3.b - Road Transportation	CO₂	Iceland	2002	616,725
1.A.3.b - Road Transportation	CO₂	Iceland	2003	695,078
1.A.3.b - Road Transportation	CO₂	Iceland	2004	731,698
1.A.3.b - Road Transportation	CO₂	Iceland	2005	760,720
1.A.3.b - Road Transportation	CO₂	Iceland	2006	873,116
1.A.3.b - Road Transportation	CO₂	Iceland	2007	904,934
1.A.3.b - Road Transportation	CO₂	Iceland	2008	852,088
1.A.3.b - Road Transportation	CO₂	Iceland	2009	853,208
1.A.3.b - Road Transportation	CO₂	Iceland	2010	806,423
1.A.3.b - Road Transportation	CO₂	Iceland	2011	788,475
1.A.3.b - Road Transportation	CO₂	Iceland	2012	783,366
1.A.3.b - Road Transportation	CO₂	Iceland	2013	797,945
1.A.3.b - Road Transportation	CO₂	Iceland	2014	797,263
1.A.3.b - Road Transportation	CO₂	Iceland	2015	819,567
1.A.3.b - Road Transportation	CO₂	Iceland	2016	894,207
1.A.3.b - Road Transportation	CO₂	Iceland	2017	943,498
1.A.3.b - Road Transportation	CO₂	Iceland	2018	968,775
1.A.3.b - Road Transportation	CO₂	Iceland	2019	948,494
1.A.3.b - Road Transportation	CO₂	Iceland	2020	823,290
1.A.3.b - Road Transportation	CO₂	Iceland	2021	851,603
1.A.3.b - Road Transportation	CO₂	Iceland	2022	918,039
1.A.3.b - Road Transportation	CO₂	Iceland	2023	913,377
1.A.3.b - Road Transportation	CO₂	Ireland	1990	4,690,424
1.A.3.b - Road Transportation	CO₂	Ireland	1991	4,878,780
1.A.3.b - Road Transportation	CO₂	Ireland	1992	5,297,348
1.A.3.b - Road Transportation	CO₂	Ireland	1993	5,276,189
1.A.3.b - Road Transportation	CO₂	Ireland	1994	5,499,032
1.A.3.b - Road Transportation	CO₂	Ireland	1995	5,686,110
1.A.3.b - Road Transportation	CO₂	Ireland	1996	6,609,530
1.A.3.b - Road Transportation	CO₂	Ireland	1997	6,958,561
1.A.3.b - Road Transportation	CO₂	Ireland	1998	8,248,057
1.A.3.b - Road Transportation	CO₂	Ireland	1999	9,118,490
1.A.3.b - Road Transportation	CO₂	Ireland	2000	10,156,922
1.A.3.b - Road Transportation	CO₂	Ireland	2001	10,618,488
1.A.3.b - Road Transportation	CO₂	Ireland	2002	10,826,158
1.A.3.b - Road Transportation	CO₂	Ireland	2003	11,006,038
1.A.3.b - Road Transportation	CO₂	Ireland	2004	11,660,325
1.A.3.b - Road Transportation	CO₂	Ireland	2005	12,359,025
1.A.3.b - Road Transportation	CO₂	Ireland	2006	12,993,975
1.A.3.b - Road Transportation	CO₂	Ireland	2007	13,662,674
1.A.3.b - Road Transportation	CO₂	Ireland	2008	12,952,123
1.A.3.b - Road Transportation	CO₂	Ireland	2009	11,779,295
1.A.3.b - Road Transportation	CO₂	Ireland	2010	10,877,605
1.A.3.b - Road Transportation	CO₂	Ireland	2011	10,632,694
1.A.3.b - Road Transportation	CO₂	Ireland	2012	10,264,084
1.A.3.b - Road Transportation	CO₂	Ireland	2013	10,482,890
1.A.3.b - Road Transportation	CO₂	Ireland	2014	10,726,730
1.A.3.b - Road Transportation	CO₂	Ireland	2015	11,207,829
1.A.3.b - Road Transportation	CO₂	Ireland	2016	11,637,635
1.A.3.b - Road Transportation	CO₂	Ireland	2017	11,510,721
1.A.3.b - Road Transportation	CO₂	Ireland	2018	11,645,138
1.A.3.b - Road Transportation	CO₂	Ireland	2019	11,631,705
1.A.3.b - Road Transportation	CO₂	Ireland	2020	9,690,570
1.A.3.b - Road Transportation	CO₂	Ireland	2021	10,327,589
1.A.3.b - Road Transportation	CO₂	Ireland	2022	11,029,264
1.A.3.b - Road Transportation	CO₂	Ireland	2023	11,077,980
1.A.3.b - Road Transportation	CO₂	Italy	1990	92,331,738
1.A.3.b - Road Transportation	CO₂	Italy	1991	94,295,268
1.A.3.b - Road Transportation	CO₂	Italy	1992	99,372,988
1.A.3.b - Road Transportation	CO₂	Italy	1993	101,339,524
1.A.3.b - Road Transportation	CO₂	Italy	1994	101,210,990
1.A.3.b - Road Transportation	CO₂	Italy	1995	103,532,114
1.A.3.b - Road Transportation	CO₂	Italy	1996	104,149,759
1.A.3.b - Road Transportation	CO₂	Italy	1997	105,582,040
1.A.3.b - Road Transportation	CO₂	Italy	1998	109,368,703
1.A.3.b - Road Transportation	CO₂	Italy	1999	110,547,808
1.A.3.b - Road Transportation	CO₂	Italy	2000	111,523,886
1.A.3.b - Road Transportation	CO₂	Italy	2001	113,916,479
1.A.3.b - Road Transportation	CO₂	Italy	2002	116,222,589
1.A.3.b - Road Transportation	CO₂	Italy	2003	116,432,960
1.A.3.b - Road Transportation	CO₂	Italy	2004	118,296,442
1.A.3.b - Road Transportation	CO₂	Italy	2005	117,111,957
1.A.3.b - Road Transportation	CO₂	Italy	2006	118,315,577
1.A.3.b - Road Transportation	CO₂	Italy	2007	118,810,275
1.A.3.b - Road Transportation	CO₂	Italy	2008	112,031,765
1.A.3.b - Road Transportation	CO₂	Italy	2009	106,900,674
1.A.3.b - Road Transportation	CO₂	Italy	2010	104,657,402
1.A.3.b - Road Transportation	CO₂	Italy	2011	104,586,975
1.A.3.b - Road Transportation	CO₂	Italy	2012	98,203,853
1.A.3.b - Road Transportation	CO₂	Italy	2013	95,672,879
1.A.3.b - Road Transportation	CO₂	Italy	2014	100,709,057
1.A.3.b - Road Transportation	CO₂	Italy	2015	98,349,190
1.A.3.b - Road Transportation	CO₂	Italy	2016	96,863,000
1.A.3.b - Road Transportation	CO₂	Italy	2017	92,743,669
1.A.3.b - Road Transportation	CO₂	Italy	2018	95,772,913
1.A.3.b - Road Transportation	CO₂	Italy	2019	96,608,106
1.A.3.b - Road Transportation	CO₂	Italy	2020	77,836,529
1.A.3.b - Road Transportation	CO₂	Italy	2021	94,634,468
1.A.3.b - Road Transportation	CO₂	Italy	2022	99,433,974
1.A.3.b - Road Transportation	CO₂	Italy	2023	99,906,782
1.A.3.b - Road Transportation	CO₂	Latvia	1990	2,402,366
1.A.3.b - Road Transportation	CO₂	Latvia	1991	2,229,349
1.A.3.b - Road Transportation	CO₂	Latvia	1992	2,030,730
1.A.3.b - Road Transportation	CO₂	Latvia	1993	2,001,551
1.A.3.b - Road Transportation	CO₂	Latvia	1994	1,917,096
1.A.3.b - Road Transportation	CO₂	Latvia	1995	1,805,477
1.A.3.b - Road Transportation	CO₂	Latvia	1996	1,770,883
1.A.3.b - Road Transportation	CO₂	Latvia	1997	1,750,098
1.A.3.b - Road Transportation	CO₂	Latvia	1998	1,747,546
1.A.3.b - Road Transportation	CO₂	Latvia	1999	1,747,154
1.A.3.b - Road Transportation	CO₂	Latvia	2000	1,951,836
1.A.3.b - Road Transportation	CO₂	Latvia	2001	2,340,933
1.A.3.b - Road Transportation	CO₂	Latvia	2002	2,409,405
1.A.3.b - Road Transportation	CO₂	Latvia	2003	2,522,593
1.A.3.b - Road Transportation	CO₂	Latvia	2004	2,655,332
1.A.3.b - Road Transportation	CO₂	Latvia	2005	2,783,015
1.A.3.b - Road Transportation	CO₂	Latvia	2006	3,130,135
1.A.3.b - Road Transportation	CO₂	Latvia	2007	3,552,202
1.A.3.b - Road Transportation	CO₂	Latvia	2008	3,336,864
1.A.3.b - Road Transportation	CO₂	Latvia	2009	2,906,314
1.A.3.b - Road Transportation	CO₂	Latvia	2010	2,997,732
1.A.3.b - Road Transportation	CO₂	Latvia	2011	2,609,327
1.A.3.b - Road Transportation	CO₂	Latvia	2012	2,491,835
1.A.3.b - Road Transportation	CO₂	Latvia	2013	2,540,006
1.A.3.b - Road Transportation	CO₂	Latvia	2014	2,685,371
1.A.3.b - Road Transportation	CO₂	Latvia	2015	2,879,039
1.A.3.b - Road Transportation	CO₂	Latvia	2016	2,929,780
1.A.3.b - Road Transportation	CO₂	Latvia	2017	3,089,493
1.A.3.b - Road Transportation	CO₂	Latvia	2018	3,092,859
1.A.3.b - Road Transportation	CO₂	Latvia	2019	3,118,539
1.A.3.b - Road Transportation	CO₂	Latvia	2020	2,979,183
1.A.3.b - Road Transportation	CO₂	Latvia	2021	3,077,926
1.A.3.b - Road Transportation	CO₂	Latvia	2022	3,005,835
1.A.3.b - Road Transportation	CO₂	Latvia	2023	3,022,755
1.A.3.b - Road Transportation	CO₂	Lithuania	1990	5,247,150
1.A.3.b - Road Transportation	CO₂	Lithuania	1991	5,818,713
1.A.3.b - Road Transportation	CO₂	Lithuania	1992	3,713,646
1.A.3.b - Road Transportation	CO₂	Lithuania	1993	2,763,110
1.A.3.b - Road Transportation	CO₂	Lithuania	1994	2,071,286
1.A.3.b - Road Transportation	CO₂	Lithuania	1995	2,769,673
1.A.3.b - Road Transportation	CO₂	Lithuania	1996	3,050,413
1.A.3.b - Road Transportation	CO₂	Lithuania	1997	3,444,717
1.A.3.b - Road Transportation	CO₂	Lithuania	1998	3,645,295
1.A.3.b - Road Transportation	CO₂	Lithuania	1999	3,243,839
1.A.3.b - Road Transportation	CO₂	Lithuania	2000	2,860,002
1.A.3.b - Road Transportation	CO₂	Lithuania	2001	3,137,583
1.A.3.b - Road Transportation	CO₂	Lithuania	2002	3,238,401
1.A.3.b - Road Transportation	CO₂	Lithuania	2003	3,282,367
1.A.3.b - Road Transportation	CO₂	Lithuania	2004	3,610,389
1.A.3.b - Road Transportation	CO₂	Lithuania	2005	3,832,428
1.A.3.b - Road Transportation	CO₂	Lithuania	2006	4,084,286
1.A.3.b - Road Transportation	CO₂	Lithuania	2007	4,824,311
1.A.3.b - Road Transportation	CO₂	Lithuania	2008	4,799,274
1.A.3.b - Road Transportation	CO₂	Lithuania	2009	3,973,354
1.A.3.b - Road Transportation	CO₂	Lithuania	2010	4,080,341
1.A.3.b - Road Transportation	CO₂	Lithuania	2011	4,049,719
1.A.3.b - Road Transportation	CO₂	Lithuania	2012	4,063,639
1.A.3.b - Road Transportation	CO₂	Lithuania	2013	4,074,587
1.A.3.b - Road Transportation	CO₂	Lithuania	2014	4,542,427
1.A.3.b - Road Transportation	CO₂	Lithuania	2015	4,814,404
1.A.3.b - Road Transportation	CO₂	Lithuania	2016	5,197,593
1.A.3.b - Road Transportation	CO₂	Lithuania	2017	5,405,196
1.A.3.b - Road Transportation	CO₂	Lithuania	2018	5,753,307
1.A.3.b - Road Transportation	CO₂	Lithuania	2019	5,993,208
1.A.3.b - Road Transportation	CO₂	Lithuania	2020	5,851,287
1.A.3.b - Road Transportation	CO₂	Lithuania	2021	5,838,981
1.A.3.b - Road Transportation	CO₂	Lithuania	2022	5,803,655
1.A.3.b - Road Transportation	CO₂	Lithuania	2023	5,933,782
1.A.3.b - Road Transportation	CO₂	Luxembourg	1990	2,572,381
1.A.3.b - Road Transportation	CO₂	Luxembourg	1991	3,165,600
1.A.3.b - Road Transportation	CO₂	Luxembourg	1992	3,457,179
1.A.3.b - Road Transportation	CO₂	Luxembourg	1993	3,501,750
1.A.3.b - Road Transportation	CO₂	Luxembourg	1994	3,557,507
1.A.3.b - Road Transportation	CO₂	Luxembourg	1995	3,321,540
1.A.3.b - Road Transportation	CO₂	Luxembourg	1996	3,435,643
1.A.3.b - Road Transportation	CO₂	Luxembourg	1997	3,704,566
1.A.3.b - Road Transportation	CO₂	Luxembourg	1998	3,900,462
1.A.3.b - Road Transportation	CO₂	Luxembourg	1999	4,332,578
1.A.3.b - Road Transportation	CO₂	Luxembourg	2000	4,861,672
1.A.3.b - Road Transportation	CO₂	Luxembourg	2001	5,119,560
1.A.3.b - Road Transportation	CO₂	Luxembourg	2002	5,302,537
1.A.3.b - Road Transportation	CO₂	Luxembourg	2003	5,842,529
1.A.3.b - Road Transportation	CO₂	Luxembourg	2004	6,804,664
1.A.3.b - Road Transportation	CO₂	Luxembourg	2005	7,173,081
1.A.3.b - Road Transportation	CO₂	Luxembourg	2006	6,829,523
1.A.3.b - Road Transportation	CO₂	Luxembourg	2007	6,530,636
1.A.3.b - Road Transportation	CO₂	Luxembourg	2008	6,617,255
1.A.3.b - Road Transportation	CO₂	Luxembourg	2009	6,077,589
1.A.3.b - Road Transportation	CO₂	Luxembourg	2010	6,449,558
1.A.3.b - Road Transportation	CO₂	Luxembourg	2011	6,805,567
1.A.3.b - Road Transportation	CO₂	Luxembourg	2012	6,492,212
1.A.3.b - Road Transportation	CO₂	Luxembourg	2013	6,359,789
1.A.3.b - Road Transportation	CO₂	Luxembourg	2014	6,041,188
1.A.3.b - Road Transportation	CO₂	Luxembourg	2015	5,609,602
1.A.3.b - Road Transportation	CO₂	Luxembourg	2016	5,430,231
1.A.3.b - Road Transportation	CO₂	Luxembourg	2017	5,565,232
1.A.3.b - Road Transportation	CO₂	Luxembourg	2018	5,942,130
1.A.3.b - Road Transportation	CO₂	Luxembourg	2019	6,100,481
1.A.3.b - Road Transportation	CO₂	Luxembourg	2020	4,561,551
1.A.3.b - Road Transportation	CO₂	Luxembourg	2021	4,859,254
1.A.3.b - Road Transportation	CO₂	Luxembourg	2022	4,163,636
1.A.3.b - Road Transportation	CO₂	Luxembourg	2023	4,012,287
1.A.3.b - Road Transportation	CO₂	Malta	1990	333,243
1.A.3.b - Road Transportation	CO₂	Malta	1991	355,017
1.A.3.b - Road Transportation	CO₂	Malta	1992	376,777
1.A.3.b - Road Transportation	CO₂	Malta	1993	396,594
1.A.3.b - Road Transportation	CO₂	Malta	1994	413,964
1.A.3.b - Road Transportation	CO₂	Malta	1995	424,473
1.A.3.b - Road Transportation	CO₂	Malta	1996	446,814
1.A.3.b - Road Transportation	CO₂	Malta	1997	459,516
1.A.3.b - Road Transportation	CO₂	Malta	1998	466,641
1.A.3.b - Road Transportation	CO₂	Malta	1999	474,226
1.A.3.b - Road Transportation	CO₂	Malta	2000	478,426
1.A.3.b - Road Transportation	CO₂	Malta	2001	500,077
1.A.3.b - Road Transportation	CO₂	Malta	2002	503,047
1.A.3.b - Road Transportation	CO₂	Malta	2003	503,078
1.A.3.b - Road Transportation	CO₂	Malta	2004	479,759
1.A.3.b - Road Transportation	CO₂	Malta	2005	489,559
1.A.3.b - Road Transportation	CO₂	Malta	2006	495,546
1.A.3.b - Road Transportation	CO₂	Malta	2007	507,330
1.A.3.b - Road Transportation	CO₂	Malta	2008	508,583
1.A.3.b - Road Transportation	CO₂	Malta	2009	489,213
1.A.3.b - Road Transportation	CO₂	Malta	2010	517,756
1.A.3.b - Road Transportation	CO₂	Malta	2011	501,371
1.A.3.b - Road Transportation	CO₂	Malta	2012	491,960
1.A.3.b - Road Transportation	CO₂	Malta	2013	501,721
1.A.3.b - Road Transportation	CO₂	Malta	2014	511,646
1.A.3.b - Road Transportation	CO₂	Malta	2015	542,553
1.A.3.b - Road Transportation	CO₂	Malta	2016	545,453
1.A.3.b - Road Transportation	CO₂	Malta	2017	561,284
1.A.3.b - Road Transportation	CO₂	Malta	2018	623,603
1.A.3.b - Road Transportation	CO₂	Malta	2019	651,071
1.A.3.b - Road Transportation	CO₂	Malta	2020	520,722
1.A.3.b - Road Transportation	CO₂	Malta	2021	547,766
1.A.3.b - Road Transportation	CO₂	Malta	2022	660,977
1.A.3.b - Road Transportation	CO₂	Malta	2023	681,157
1.A.3.b - Road Transportation	CO₂	Netherlands	1990	26,409,782
1.A.3.b - Road Transportation	CO₂	Netherlands	1991	26,851,589
1.A.3.b - Road Transportation	CO₂	Netherlands	1992	28,393,395
1.A.3.b - Road Transportation	CO₂	Netherlands	1993	29,257,572
1.A.3.b - Road Transportation	CO₂	Netherlands	1994	28,687,972
1.A.3.b - Road Transportation	CO₂	Netherlands	1995	29,058,718
1.A.3.b - Road Transportation	CO₂	Netherlands	1996	30,293,766
1.A.3.b - Road Transportation	CO₂	Netherlands	1997	30,295,830
1.A.3.b - Road Transportation	CO₂	Netherlands	1998	31,035,442
1.A.3.b - Road Transportation	CO₂	Netherlands	1999	31,554,464
1.A.3.b - Road Transportation	CO₂	Netherlands	2000	31,522,310
1.A.3.b - Road Transportation	CO₂	Netherlands	2001	31,783,019
1.A.3.b - Road Transportation	CO₂	Netherlands	2002	32,524,930
1.A.3.b - Road Transportation	CO₂	Netherlands	2003	33,076,967
1.A.3.b - Road Transportation	CO₂	Netherlands	2004	33,598,880
1.A.3.b - Road Transportation	CO₂	Netherlands	2005	33,759,574
1.A.3.b - Road Transportation	CO₂	Netherlands	2006	34,630,467
1.A.3.b - Road Transportation	CO₂	Netherlands	2007	33,674,513
1.A.3.b - Road Transportation	CO₂	Netherlands	2008	33,865,084
1.A.3.b - Road Transportation	CO₂	Netherlands	2009	32,333,848
1.A.3.b - Road Transportation	CO₂	Netherlands	2010	32,939,184
1.A.3.b - Road Transportation	CO₂	Netherlands	2011	32,924,220
1.A.3.b - Road Transportation	CO₂	Netherlands	2012	31,523,903
1.A.3.b - Road Transportation	CO₂	Netherlands	2013	29,910,334
1.A.3.b - Road Transportation	CO₂	Netherlands	2014	27,594,715
1.A.3.b - Road Transportation	CO₂	Netherlands	2015	27,694,218
1.A.3.b - Road Transportation	CO₂	Netherlands	2016	27,879,441
1.A.3.b - Road Transportation	CO₂	Netherlands	2017	28,652,818
1.A.3.b - Road Transportation	CO₂	Netherlands	2018	28,829,337
1.A.3.b - Road Transportation	CO₂	Netherlands	2019	28,467,836
1.A.3.b - Road Transportation	CO₂	Netherlands	2020	24,240,912
1.A.3.b - Road Transportation	CO₂	Netherlands	2021	24,286,998
1.A.3.b - Road Transportation	CO₂	Netherlands	2022	24,073,309
1.A.3.b - Road Transportation	CO₂	Netherlands	2023	25,070,388
1.A.3.b - Road Transportation	CO₂	Norway	1990	7,289,412
1.A.3.b - Road Transportation	CO₂	Norway	1991	7,174,022
1.A.3.b - Road Transportation	CO₂	Norway	1992	7,206,921
1.A.3.b - Road Transportation	CO₂	Norway	1993	7,380,297
1.A.3.b - Road Transportation	CO₂	Norway	1994	7,276,827
1.A.3.b - Road Transportation	CO₂	Norway	1995	7,385,278
1.A.3.b - Road Transportation	CO₂	Norway	1996	7,759,386
1.A.3.b - Road Transportation	CO₂	Norway	1997	7,751,670
1.A.3.b - Road Transportation	CO₂	Norway	1998	7,982,974
1.A.3.b - Road Transportation	CO₂	Norway	1999	8,406,690
1.A.3.b - Road Transportation	CO₂	Norway	2000	8,243,139
1.A.3.b - Road Transportation	CO₂	Norway	2001	8,737,793
1.A.3.b - Road Transportation	CO₂	Norway	2002	8,814,945
1.A.3.b - Road Transportation	CO₂	Norway	2003	8,961,006
1.A.3.b - Road Transportation	CO₂	Norway	2004	9,262,107
1.A.3.b - Road Transportation	CO₂	Norway	2005	9,424,414
1.A.3.b - Road Transportation	CO₂	Norway	2006	9,709,152
1.A.3.b - Road Transportation	CO₂	Norway	2007	9,939,860
1.A.3.b - Road Transportation	CO₂	Norway	2008	9,802,408
1.A.3.b - Road Transportation	CO₂	Norway	2009	9,650,423
1.A.3.b - Road Transportation	CO₂	Norway	2010	9,894,577
1.A.3.b - Road Transportation	CO₂	Norway	2011	9,824,607
1.A.3.b - Road Transportation	CO₂	Norway	2012	9,853,742
1.A.3.b - Road Transportation	CO₂	Norway	2013	9,902,511
1.A.3.b - Road Transportation	CO₂	Norway	2014	10,111,291
1.A.3.b - Road Transportation	CO₂	Norway	2015	10,142,501
1.A.3.b - Road Transportation	CO₂	Norway	2016	9,871,240
1.A.3.b - Road Transportation	CO₂	Norway	2017	9,003,094
1.A.3.b - Road Transportation	CO₂	Norway	2018	9,241,779
1.A.3.b - Road Transportation	CO₂	Norway	2019	8,607,160
1.A.3.b - Road Transportation	CO₂	Norway	2020	8,226,200
1.A.3.b - Road Transportation	CO₂	Norway	2021	8,577,103
1.A.3.b - Road Transportation	CO₂	Norway	2022	8,575,698
1.A.3.b - Road Transportation	CO₂	Norway	2023	7,890,752
1.A.3.b - Road Transportation	CO₂	Poland	1990	18,477,952
1.A.3.b - Road Transportation	CO₂	Poland	1991	20,016,338
1.A.3.b - Road Transportation	CO₂	Poland	1992	20,803,739
1.A.3.b - Road Transportation	CO₂	Poland	1993	20,373,422
1.A.3.b - Road Transportation	CO₂	Poland	1994	21,350,127
1.A.3.b - Road Transportation	CO₂	Poland	1995	22,118,169
1.A.3.b - Road Transportation	CO₂	Poland	1996	25,329,857
1.A.3.b - Road Transportation	CO₂	Poland	1997	26,943,522
1.A.3.b - Road Transportation	CO₂	Poland	1998	28,489,043
1.A.3.b - Road Transportation	CO₂	Poland	1999	31,132,266
1.A.3.b - Road Transportation	CO₂	Poland	2000	27,229,103
1.A.3.b - Road Transportation	CO₂	Poland	2001	27,004,565
1.A.3.b - Road Transportation	CO₂	Poland	2002	26,079,705
1.A.3.b - Road Transportation	CO₂	Poland	2003	28,395,860
1.A.3.b - Road Transportation	CO₂	Poland	2004	32,164,519
1.A.3.b - Road Transportation	CO₂	Poland	2005	34,494,766
1.A.3.b - Road Transportation	CO₂	Poland	2006	38,186,071
1.A.3.b - Road Transportation	CO₂	Poland	2007	42,370,511
1.A.3.b - Road Transportation	CO₂	Poland	2008	44,343,132
1.A.3.b - Road Transportation	CO₂	Poland	2009	45,163,112
1.A.3.b - Road Transportation	CO₂	Poland	2010	47,780,244
1.A.3.b - Road Transportation	CO₂	Poland	2011	48,351,996
1.A.3.b - Road Transportation	CO₂	Poland	2012	46,356,501
1.A.3.b - Road Transportation	CO₂	Poland	2013	43,348,165
1.A.3.b - Road Transportation	CO₂	Poland	2014	43,728,943
1.A.3.b - Road Transportation	CO₂	Poland	2015	46,283,695
1.A.3.b - Road Transportation	CO₂	Poland	2016	52,868,580
1.A.3.b - Road Transportation	CO₂	Poland	2017	61,249,380
1.A.3.b - Road Transportation	CO₂	Poland	2018	62,947,523
1.A.3.b - Road Transportation	CO₂	Poland	2019	64,086,950
1.A.3.b - Road Transportation	CO₂	Poland	2020	61,287,476
1.A.3.b - Road Transportation	CO₂	Poland	2021	66,463,362
1.A.3.b - Road Transportation	CO₂	Poland	2022	67,893,791
1.A.3.b - Road Transportation	CO₂	Poland	2023	67,115,618
1.A.3.b - Road Transportation	CO₂	Portugal	1990	10,000,457
1.A.3.b - Road Transportation	CO₂	Portugal	1991	10,703,255
1.A.3.b - Road Transportation	CO₂	Portugal	1992	11,551,857
1.A.3.b - Road Transportation	CO₂	Portugal	1993	12,023,983
1.A.3.b - Road Transportation	CO₂	Portugal	1994	12,688,110
1.A.3.b - Road Transportation	CO₂	Portugal	1995	13,261,864
1.A.3.b - Road Transportation	CO₂	Portugal	1996	14,053,332
1.A.3.b - Road Transportation	CO₂	Portugal	1997	14,706,332
1.A.3.b - Road Transportation	CO₂	Portugal	1998	16,077,515
1.A.3.b - Road Transportation	CO₂	Portugal	1999	16,926,801
1.A.3.b - Road Transportation	CO₂	Portugal	2000	18,629,744
1.A.3.b - Road Transportation	CO₂	Portugal	2001	19,001,583
1.A.3.b - Road Transportation	CO₂	Portugal	2002	19,456,437
1.A.3.b - Road Transportation	CO₂	Portugal	2003	19,372,867
1.A.3.b - Road Transportation	CO₂	Portugal	2004	19,305,691
1.A.3.b - Road Transportation	CO₂	Portugal	2005	19,013,954
1.A.3.b - Road Transportation	CO₂	Portugal	2006	19,046,545
1.A.3.b - Road Transportation	CO₂	Portugal	2007	18,645,649
1.A.3.b - Road Transportation	CO₂	Portugal	2008	18,336,743
1.A.3.b - Road Transportation	CO₂	Portugal	2009	18,306,089
1.A.3.b - Road Transportation	CO₂	Portugal	2010	18,102,166
1.A.3.b - Road Transportation	CO₂	Portugal	2011	16,830,303
1.A.3.b - Road Transportation	CO₂	Portugal	2012	15,432,740
1.A.3.b - Road Transportation	CO₂	Portugal	2013	15,087,772
1.A.3.b - Road Transportation	CO₂	Portugal	2014	15,403,224
1.A.3.b - Road Transportation	CO₂	Portugal	2015	15,523,358
1.A.3.b - Road Transportation	CO₂	Portugal	2016	15,925,132
1.A.3.b - Road Transportation	CO₂	Portugal	2017	16,206,789
1.A.3.b - Road Transportation	CO₂	Portugal	2018	16,279,637
1.A.3.b - Road Transportation	CO₂	Portugal	2019	16,766,669
1.A.3.b - Road Transportation	CO₂	Portugal	2020	14,195,281
1.A.3.b - Road Transportation	CO₂	Portugal	2021	15,173,926
1.A.3.b - Road Transportation	CO₂	Portugal	2022	16,165,557
1.A.3.b - Road Transportation	CO₂	Portugal	2023	17,240,552
1.A.3.b - Road Transportation	CO₂	Romania	1990	10,365,545
1.A.3.b - Road Transportation	CO₂	Romania	1991	8,458,213
1.A.3.b - Road Transportation	CO₂	Romania	1992	8,379,882
1.A.3.b - Road Transportation	CO₂	Romania	1993	7,006,571
1.A.3.b - Road Transportation	CO₂	Romania	1994	7,653,044
1.A.3.b - Road Transportation	CO₂	Romania	1995	7,020,017
1.A.3.b - Road Transportation	CO₂	Romania	1996	10,186,113
1.A.3.b - Road Transportation	CO₂	Romania	1997	9,811,957
1.A.3.b - Road Transportation	CO₂	Romania	1998	9,608,985
1.A.3.b - Road Transportation	CO₂	Romania	1999	7,861,118
1.A.3.b - Road Transportation	CO₂	Romania	2000	8,241,222
1.A.3.b - Road Transportation	CO₂	Romania	2001	10,756,417
1.A.3.b - Road Transportation	CO₂	Romania	2002	10,926,408
1.A.3.b - Road Transportation	CO₂	Romania	2003	11,772,411
1.A.3.b - Road Transportation	CO₂	Romania	2004	12,225,071
1.A.3.b - Road Transportation	CO₂	Romania	2005	11,702,695
1.A.3.b - Road Transportation	CO₂	Romania	2006	12,163,824
1.A.3.b - Road Transportation	CO₂	Romania	2007	12,172,921
1.A.3.b - Road Transportation	CO₂	Romania	2008	13,718,034
1.A.3.b - Road Transportation	CO₂	Romania	2009	13,988,935
